Item_ID	Sentence	Adj	Noun
30042:15	and especially for young trans women, do n’t be afraid to go to a doctor.	trans	women
30056:7	a transgender woman has been showered with money and gifts by online fans after sharing photos of her transition.	transgender	woman
31234:7	five transgender women ran in pakistan ’s general election, which is the highest ever number of trans nominees in the conservative country.	transgender	women
31269:29	earlier this year, the welsh rugby union banned all trans woman from competing in its female category – despite the fact that there are zero trans athletes in professional welsh women ’s rugby.	trans	woman
31347:40	” dr mohamed said their “ biggest targets are feminine gay men and transgender women – because it ’s visible.	transgender	women
31349:19	the death of a black transgender woman in south carolina on sunday --lrb- august 4 --rrb- marks the 15th known murder of a trans person in the us this year and the third in less than a week.	transgender	woman
31356:18	the vast majority were black transgender women, who are disproportionately targeted by the “ epidemic of violence ” against the trans community.	transgender	women
31357:38	four days before doe ’s death, a 21 -- year -- old black transgender woman named kiki fantroy was shot and killed in florida.	transgender	woman
31359:19	and on august 4, a transgender man named jordan cofer was killed in the mass shooting in dayton, ohio.	transgender	man
31362:34	“ it is clear that fatal violence disproportionately affects transgender women of colour, and that the intersections of racism, transphobia, sexism, biphobia and homophobia conspire to deprive them of necessities to live and thrive, ” said the human rights campaign.	transgender	women
31363:51	“ this epidemic of violence that disproportionately targets transgender people of colour — particularly black transgender women — must cease.	transgender	women
31375:16	” miami -- born trans woman vanessa santillan was found dead by police in a london flat in march – with a post-mortem showing that trauma to the head and neck was the cause of the death.	trans	woman
31445:23	at that stage she was a pre-operative transgender woman, seeking gender confirmation treatment and a relationship.	transgender	woman
31480:8	eight transgender women have filed their nominations with the party, the the dhaka tribune reported.	transgender	women
31523:58	however in the uk this year ’s day of remembrance has been largely dominated by the news that trans woman vicky thompson was found dead inside the men ’s prison where she was serving a 12 month sentence.	trans	woman
31557:81	he told pinknews in a release: “ it seems that i am another first for the green party, which is to be the first trans man to stand for the uk parliament.	trans	man
31618:62	” chase strangio of the american civil liberties union said: “ like far too many people in prison, particularly transgender women, chelsea manning has had to survive unthinkable violence throughout the seven years of her incarceration.	transgender	women
